MB409-0007|Мосе Израилийн хөвгүүдэд Алгасалыг сахих тухай хэлэв.|Мосе Израилийн хөвгүүдэд Алгасалыг сахих тухай хэлэв.
MB409-0008|Тэд Синаин цөлд байхдаа эхний сарын арван дөрөвний өдөр, үдшийн бүрийгээр Алгасалыг сахив.|Тэд Синаин цөлд байхдаа эхний сарын арван дөрөвний өдөр, үдшийн бүрийгээр Алгасалыг сахив.
MB409-0009|Мосед ЭЗЭНий тушаасан бүхний дагуу Израилийн хөвгүүд тийн үйлдэв.|Мосед ЭЗЭНий тушаасан бүхний дагуу Израилийн хөвгүүд тийн үйлдэв.
MB409-0010|Гэтэл үхсэн хүнээс болж бузартсан хэсэг хүн тэр өдөр Алгасалыг сахиж чадсангүй. Тиймээс тэд Мосе, Аарон нарын өмнө тэр өдөр ирээд, тэд түүнд|Гэтэл үхсэн хүнээс болж бузартсан хэсэг хүн тэр өдөр Алгасалыг сахиж чадсангүй. Тиймээс тэд Мосе, Аарон нарын өмнө тэр өдөр ирээд, тэд түүнд
MB409-0011|Бид үхсэн хүнээс болж бузартсан. Гэвч Израилийн хөвгүүдийн дотор тогтоогдсон цагт нь ЭЗЭНий өргөлийг авчрахыг юунд бидэнд хориглов гэлээ. Мосе тэдэнд|Бид үхсэн хүнээс болж бузартсан. Гэвч Израилийн хөвгүүдийн дотор тогтоогдсон цагт нь ЭЗЭНий өргөлийг авчрахыг юунд бидэнд хориглов гэлээ. Мосе тэдэнд
MB409-0012|Байж бай. Та нарын талаар ЭЗЭН юу тушаахыг би сонсъё гэв.|Байж бай. Та нарын талаар ЭЗЭН юу тушаахыг би сонсъё гэв.
MB409-0013|ЭЗЭН, Мосетэй ярин|ЭЗЭН, Мосетэй ярин
MB409-0014|Израилийн хөвгүүдэд Үхсэн хүнээс болж бузар болсон эсвэл холын аянд явж байгаа, та нарын мөн үр удмын чинь хэн нь ч ЭЗЭНд Алгасалыг сахиж болно.|Израилийн хөвгүүдэд Үхсэн хүнээс болж бузар болсон эсвэл холын аянд явж байгаа, та нарын мөн үр удмын чинь хэн нь ч ЭЗЭНд Алгасалыг сахиж болно.
MB409-0015|Тэд үүнийг хоёрдугаар сарын арван дөрөвний өдрийн үдшийн бүрийгээр сахиж, үүнийг исгээгүй талх, гашуун ногоотой хамт идэх болой.|Тэд үүнийг хоёрдугаар сарын арван дөрөвний өдрийн үдшийн бүрийгээр сахиж, үүнийг исгээгүй талх, гашуун ногоотой хамт идэх болой.
MB409-0016|эд өглөө болтол үүнээс юуг ч үлдээх ёсгүй бөгөөд ясыг нь хугалж болохгүй.|эд өглөө болтол үүнээс юуг ч үлдээх ёсгүй бөгөөд ясыг нь хугалж болохгүй.
MB409-0017|Алгасалын бүх зарлигийн дагуу тэд үүнийг сахих ёстой.|Алгасалын бүх зарлигийн дагуу тэд үүнийг сахих ёстой.
MB409-0018|Ирмэл хүнд ч нутгийн уугуул хүнд ч та нар нэг л зарлигтай байх ёстой' гэж хэл хэмээн айлдлаа.|Ирмэл хүнд ч нутгийн уугуул хүнд ч та нар нэг л зарлигтай байх ёстой' гэж хэл хэмээн айлдлаа.
MB409-0019|Үүл ба гал|Үүл ба гал
MB409-0020|Асрын дээрээс үүл дээшлэх болгонд Израилийн хөвгүүд хөдөлж, үүл буун тогтсон газарт Израилийн хөвгүүд буудаллаж байв.|Асрын дээрээс үүл дээшлэх болгонд Израилийн хөвгүүд хөдөлж, үүл буун тогтсон газарт Израилийн хөвгүүд буудаллаж байв.
MB409-0021|ЭЗЭНий тушаалаар Израилийн хөвгүүд аянд гарч, ЭЗЭНий тушаалаар тэд буудалладаг байв.|ЭЗЭНий тушаалаар Израилийн хөвгүүд аянд гарч, ЭЗЭНий тушаалаар тэд буудалладаг байв.
MB409-0022|Үүл асрын дээр тогтон байх үед тэд буудаллан үлддэг байлаа.|Үүл асрын дээр тогтон байх үед тэд буудаллан үлддэг байлаа.
MB409-0023|зарим үед үүл үдшээс өглөө болтол саатан, өглөө нь үүл өргөгдөх аваас тэд хөдөлдөг байв.|зарим үед үүл үдшээс өглөө болтол саатан, өглөө нь үүл өргөгдөх аваас тэд хөдөлдөг байв.
MB409-0024|Үүл өдрөөр эсвэл шөнөөр, хэзээ өргөгдөнө тэр үед тэд аянд гардаг байв.|Үүл өдрөөр эсвэл шөнөөр, хэзээ өргөгдөнө тэр үед тэд аянд гардаг байв.
MB409-0025|Хоёр өдрөөр эсвэл сараар эсвэл жилээр ч үүл асрын дээр саатаж тэнд байхад Израилийн хөвгүүд буудаллан үлддэг бөгөөд аянд гардаггүй байлаа.|Хоёр өдрөөр эсвэл сараар эсвэл жилээр ч үүл асрын дээр саатаж тэнд байхад Израилийн хөвгүүд буудаллан үлддэг бөгөөд аянд гардаггүй байлаа.
MB409-0026|Харин түүнийг өргөгдөх үед тэд аянд гардаг байлаа.|Харин түүнийг өргөгдөх үед тэд аянд гардаг байлаа.
MB409-0027|Тэд ЭЗЭНий амаар буудаллаж, ЭЗЭНий амаар аянд гардаг байв.|Тэд ЭЗЭНий амаар буудаллаж, ЭЗЭНий амаар аянд гардаг байв.
MB409-0028|Мосегоор дамжсан ЭЗЭНий амаар тэд ЭЗЭНий журам зааврыг сахидаг байлаа.|Мосегоор дамжсан ЭЗЭНий амаар тэд ЭЗЭНий журам зааврыг сахидаг байлаа.
MB410-0001|аравдугаар бүлэг|аравдугаар бүлэг
MB410-0002|Мөнгөн бүрээ|Мөнгөн бүрээ
MB410-0003|ЭЗЭН, Мосетэй цааш нь ярин|ЭЗЭН, Мосетэй цааш нь ярин
MB410-0004|Өөртөө хоёр мөнгөн бүрээг хийгтүн.|Өөртөө хоёр мөнгөн бүрээг хийгтүн.
MB410-0005|Чи тэдгээрийг давтаж хийх ёстой.|Чи тэдгээрийг давтаж хийх ёстой.
MB410-0006|Харин нэгийг нь үлээхэд Израилийн удирдагчид буюу овгуудын тэргүүнүүд чиний өмнө цуглах ажгуу.|Харин нэгийг нь үлээхэд Израилийн удирдагчид буюу овгуудын тэргүүнүүд чиний өмнө цуглах ажгуу.
MB410-0007|Чамайг түгшүүрийн дохио үлээхэд зүүн талд буудалласан хуарангууд хөдлөн нүүх ёстой.|Чамайг түгшүүрийн дохио үлээхэд зүүн талд буудалласан хуарангууд хөдлөн нүүх ёстой.
MB410-0008|Чамайг түгшүүрийн дохиог хоёр дахь удаа үлээхэд өмнө талд буудалласан хуарангууд хөдлөн нүүх бөгөөд тэднийг аялуулан нүүлгэхийн тулд түгшүүрийн дохио үлээх ажгуу.|Чамайг түгшүүрийн дохиог хоёр дахь удаа үлээхэд өмнө талд буудалласан хуарангууд хөдлөн нүүх бөгөөд тэднийг аялуулан нүүлгэхийн тулд түгшүүрийн дохио үлээх ажгуу.
MB410-0009|Чам уруу довтлох өстөн дайсны эсрэг өөрийн нутагт дайнд явахдаа бүрээг түгшүүрийн дохиогоор үлээгтүн.|Чам уруу довтлох өстөн дайсны эсрэг өөрийн нутагт дайнд явахдаа бүрээг түгшүүрийн дохиогоор үлээгтүн.
MB410-0010|Синаигаас хөдлөв|Синаигаас хөдлөв
MB410-0011|Тэд Мосегоор дамжуулсан ЭЗЭНий тушаалын дагуу анх удаа аялан нүүлээ.|Тэд Мосегоор дамжуулсан ЭЗЭНий тушаалын дагуу анх удаа аялан нүүлээ.
MB410-0012|Эхэнд Иудагийн хөвгүүдийн хуарангийн туг дайчдын бүлэглэлүүдээрээ хөдөлсөн ба Амминадабын хүү Нахшон дайчдынх нь захирагч байв.|Эхэнд Иудагийн хөвгүүдийн хуарангийн туг дайчдын бүлэглэлүүдээрээ хөдөлсөн ба Амминадабын хүү Нахшон дайчдынх нь захирагч байв.
MB410-0013|Иссахарын хөвгүүдийн овгийн дайчдын захирагч нь Зуарын хүү Нетанел, Зебулуны хөвгүүдийн овгийн дайчдын захирагч нь Хелоны хүү Елиаб байв.|Иссахарын хөвгүүдийн овгийн дайчдын захирагч нь Зуарын хүү Нетанел, Зебулуны хөвгүүдийн овгийн дайчдын захирагч нь Хелоны хүү Елиаб байв.
MB410-0014|Манассегийн хөвгүүдийн овгийн дайчдын захирагч нь Педахзурын хүү Гамалиел,|Манассегийн хөвгүүдийн овгийн дайчдын захирагч нь Педахзурын хүү Гамалиел,
MB410-0015|Ашерын хөвгүүдийн овгийн дайчдын захирагч нь Охраны хүү Пагиел,|Ашерын хөвгүүдийн овгийн дайчдын захирагч нь Охраны хүү Пагиел,
MB410-0016|Нафталийн хөвгүүдийн овгийн дайчдын захирагч нь Енаны хүү Ахира байв.|Нафталийн хөвгүүдийн овгийн дайчдын захирагч нь Енаны хүү Ахира байв.
MB410-0017|Израилийн хөвгүүд хөдлөх үед тэдний дайчдын бүлэглэлүүдээр жагсах дараалал нь энэ юм.|Израилийн хөвгүүд хөдлөх үед тэдний дайчдын бүлэглэлүүдээр жагсах дараалал нь энэ юм.
MB410-0018|Дараа нь Мосе хадам эцэг мидиан хүн Реуелийнхээ хүү Хобабд|Дараа нь Мосе хадам эцэг мидиан хүн Реуелийнхээ хүү Хобабд
MB410-0019|Харин тэрээр Мосед Би явахгүй. Би өөрийн нутаг, төрөл садан уруугаа явна гэв.|Харин тэрээр Мосед Би явахгүй. Би өөрийн нутаг, төрөл садан уруугаа явна гэв.
MB410-0020|Тэгтэл Мосе|Тэгтэл Мосе
MB410-0021|Авдрыг хөдлөх үед Мосе|Авдрыг хөдлөх үед Мосе
MB501-0001|гэсэнд, Таны хэлсэн ёсоор хийх нь зөв гэж та нар надад хариулсан.|гэсэнд, Таны хэлсэн ёсоор хийх нь зөв гэж та нар надад хариулсан.
MB501-0002|'Бүү цочирд, тэднээс бүү ай  Та нарын өмнө явдаг ЭЗЭН Бурхан чинь Египетэд нүдний чинь өмнө та нарт үйлдсэн шигээ та нарын төлөө Өөрөө тэмцэх болно.|'Бүү цочирд, тэднээс бүү ай  Та нарын өмнө явдаг ЭЗЭН Бурхан чинь Египетэд нүдний чинь өмнө та нарт үйлдсэн шигээ та нарын төлөө Өөрөө тэмцэх болно.
MB501-0003|Эцэг хүн хүүгээ тэвэрдэг шиг ЭЗЭН Бурхан чинь та нарыг энэ газар хүрч иртэл явсан бүх замын чинь туршид хэрхэн үүрч дүүрч ирснийг та нар цөлд үзсэн гэв.|Эцэг хүн хүүгээ тэвэрдэг шиг ЭЗЭН Бурхан чинь та нарыг энэ газар хүрч иртэл явсан бүх замын чинь туршид хэрхэн үүрч дүүрч ирснийг та нар цөлд үзсэн гэв.
MB501-0004|Гэвч энэ бүхэнд та нар Бурхан ЭЗЭНдээ итгэсэнгүй.|Гэвч энэ бүхэнд та нар Бурхан ЭЗЭНдээ итгэсэнгүй.
MB501-0005|Тэр замд чинь та нарт буудаллах газрыг хайхын тулд, явах ёстой замыг чинь та нарт заахын тулд шөнөөр гал дотор, өдрөөр үүлэн дотор өмнө чинь явдаг.|Тэр замд чинь та нарт буудаллах газрыг хайхын тулд, явах ёстой замыг чинь та нарт заахын тулд шөнөөр гал дотор, өдрөөр үүлэн дотор өмнө чинь явдаг.
MB501-0006|Бослогын шийтгэл|Бослогын шийтгэл
MB501-0007|Тэгээд ЭЗЭН та нарын үгийг сонсоод, хилэгнэн тангараглаж айлдахдаа,|Тэгээд ЭЗЭН та нарын үгийг сонсоод, хилэгнэн тангараглаж айлдахдаа,
MB501-0008|Би тэдэнд тэр газрыг өгч, тэд түүнийг эзэмшинэ.|Би тэдэнд тэр газрыг өгч, тэд түүнийг эзэмшинэ.
MB502-0001|Бурхан ЭЗЭН чинь гарын чинь үйлс бүхэнд чамайг ивээж байсан.|Бурхан ЭЗЭН чинь гарын чинь үйлс бүхэнд чамайг ивээж байсан.
MB502-0002|Эрт урьд тэнд емчүүд амьдарч байсан бөгөөд аварга, өнөр өтгөн, анакчууд шиг өндөр байсан тул тэднийг анакчуудын нэгэн адил Рефаим гэж үздэг байжээ.|Эрт урьд тэнд емчүүд амьдарч байсан бөгөөд аварга, өнөр өтгөн, анакчууд шиг өндөр байсан тул тэднийг анакчуудын нэгэн адил Рефаим гэж үздэг байжээ.
MB502-0003|Харин моабчууд тэднийг емчүүд гэж нэрлэдэг байжээ.|Харин моабчууд тэднийг емчүүд гэж нэрлэдэг байжээ.
MB502-0004|Түүнчлэн хоричууд Сеирт нутаглаж байсныг Есавын хөвгүүд өмнөөсөө зайлуулан устгаж, тэдний оронд нутаглан суужээ.|Түүнчлэн хоричууд Сеирт нутаглаж байсныг Есавын хөвгүүд өмнөөсөө зайлуулан устгаж, тэдний оронд нутаглан суужээ.
MB502-0005|Энэ нь ЭЗЭНээс өв болгон өгсөн нутаг дээр Израилийн үйлдсэнтэй адил болжээ.|Энэ нь ЭЗЭНээс өв болгон өгсөн нутаг дээр Израилийн үйлдсэнтэй адил болжээ.
MB502-0006|Одоо босож, Зередийн хөндийг туулцгаа гэсэнд бид Зередийн хөндийг туулсан билээ.|Одоо босож, Зередийн хөндийг туулцгаа гэсэнд бид Зередийн хөндийг туулсан билээ.
MB502-0007|Ард түмний дундаас дайчин эрс бүрэн устсаны дараа  ЭЗЭН надад айлдахдаа,|Ард түмний дундаас дайчин эрс бүрэн устсаны дараа  ЭЗЭН надад айлдахдаа,
MB502-0008|Чи өнөөдөр Моабын хил Аарыг давах болно.|Чи өнөөдөр Моабын хил Аарыг давах болно.
MB502-0009|Аммоны хөвгүүдийн харалдаа очихдоо тэднийг бүү түгшээ, тэднийг битгий өдөө, Би Аммоны хөвгүүдийн газар нутгаас чамд эзэмшил болгон өгөхгүй|Аммоны хөвгүүдийн харалдаа очихдоо тэднийг бүү түгшээ, тэднийг битгий өдөө, Би Аммоны хөвгүүдийн газар нутгаас чамд эзэмшил болгон өгөхгүй
MB502-0010|Би өнөөдрөөс эхлээд тэнгэрийн доорх бүхий л ард түмнийг чамаас айж эмээдэг болгоно.|Би өнөөдрөөс эхлээд тэнгэрийн доорх бүхий л ард түмнийг чамаас айж эмээдэг болгоно.
MB502-0011|Чи идэх хоолыг минь надад мөнгөөр худалд, уух усыг минь надад мөнгөөр өг.|Чи идэх хоолыг минь надад мөнгөөр худалд, уух усыг минь надад мөнгөөр өг.
MB502-0012|Би зөвхөн л явган явж өнгөрнө.|Би зөвхөн л явган явж өнгөрнө.
MB502-0013|Бидний Бурхан ЭЗЭН түүнийг бидэнд тушааж, бид түүнийг хөвгүүдтэй нь мөн бүх ард түмэнтэй нь бут цохив.|Бидний Бурхан ЭЗЭН түүнийг бидэнд тушааж, бид түүнийг хөвгүүдтэй нь мөн бүх ард түмэнтэй нь бут цохив.
MB502-0014|Тэр цагт бид түүний бүх хотыг эзлэн авч, хот болгоны эрчүүд, эмэгтэйчүүд, үр хүүхдийг хүйс тэмтрэн нэг ч хүн үлдээсэнгүй.|Тэр цагт бид түүний бүх хотыг эзлэн авч, хот болгоны эрчүүд, эмэгтэйчүүд, үр хүүхдийг хүйс тэмтрэн нэг ч хүн үлдээсэнгүй.
MB503-0001|гуравдугаар бүлэг|гуравдугаар бүлэг
MB503-0002|Ингээд ЭЗЭН Бурхан маань Башаны хаан Огийг бүх ард түмэнтэй нь бидний гарт тушаасанд бид амьд хүн нэгийг ч үлдээлгүй тэднийг бут цохив.|Ингээд ЭЗЭН Бурхан маань Башаны хаан Огийг бүх ард түмэнтэй нь бидний гарт тушаасанд бид амьд хүн нэгийг ч үлдээлгүй тэднийг бут цохив.
MB503-0003|Тэр үед би та нарт|Тэр үед би та нарт
MB503-0004|Тэднээс битгий ай! ЭЗЭН Бурхан чинь та нарын төлөө тэмцэгч нэгэн юм гэж тушаасан билээ.|Тэднээс битгий ай! ЭЗЭН Бурхан чинь та нарын төлөө тэмцэгч нэгэн юм гэж тушаасан билээ.
MB503-0005|Писгагаас Канааныг ширтэв|Писгагаас Канааныг ширтэв
MB503-0006|Би бас тэр үед ЭЗЭНээс гуйж, Эзэн БУРХАН! Та зарцдаа алдар цуу, хүчирхэг мутраа харуулж эхэлсэн.|Би бас тэр үед ЭЗЭНээс гуйж, Эзэн БУРХАН! Та зарцдаа алдар цуу, хүчирхэг мутраа харуулж эхэлсэн.
MB503-0007|Боллоо Чи энэ тухай Надад дахин бүү ярь  Писгагийн оройд гарч, баруун, зүүн, хойш урагш харцаа өргөн нүдээрээ ширт|Боллоо Чи энэ тухай Надад дахин бүү ярь  Писгагийн оройд гарч, баруун, зүүн, хойш урагш харцаа өргөн нүдээрээ ширт
MB503-0008|Учир нь чи энэ Иордан голыг гатлах ёсгүй.|Учир нь чи энэ Иордан голыг гатлах ёсгүй.
MB504-0001|Дуудах бүрд минь бидний Бурхан ЭЗЭН шиг тийм ойрхон байдаг бурхантай агуу үндэстэн хаана байна вэ|Дуудах бүрд минь бидний Бурхан ЭЗЭН шиг тийм ойрхон байдаг бурхантай агуу үндэстэн хаана байна вэ
MB504-0002|Санагтун, та нарыг Хореб ууланд ЭЗЭН Бурханыхаа өмнө зогсож байх үед ЭЗЭН|Санагтун, та нарыг Хореб ууланд ЭЗЭН Бурханыхаа өмнө зогсож байх үед ЭЗЭН
MB504-0003|Тэгээд ЭЗЭН галын дундаас та нарт айлдсан билээ.|Тэгээд ЭЗЭН галын дундаас та нарт айлдсан билээ.
MB504-0004|Та нар үг дуугарахыг сонссон боловч ямар ч дүрс хараагүй, зөвхөн дуу хоолойг л сонссон.|Та нар үг дуугарахыг сонссон боловч ямар ч дүрс хараагүй, зөвхөн дуу хоолойг л сонссон.
MB504-0005|Ингэж ЭЗЭН та нарт гэрээгээ зарлаж, даган мөрдөхийг тушаасан.|Ингэж ЭЗЭН та нарт гэрээгээ зарлаж, даган мөрдөхийг тушаасан.
MB504-0006|Би энэ газарт үхнэ. Би Иорданыг гатлахгүй. Харин та нар гаталж, тэр сайхан газрыг эзэмших болно.|Би энэ газарт үхнэ. Би Иорданыг гатлахгүй. Харин та нар гаталж, тэр сайхан газрыг эзэмших болно.
MB504-0007|Үүн шиг агуу их зүйл урьд өмнө ер нь болж байсан уу Үүн шиг юм урьд өмнө сонсогдсон уу|Үүн шиг агуу их зүйл урьд өмнө ер нь болж байсан уу Үүн шиг юм урьд өмнө сонсогдсон уу
MB504-0008|Тэр галын дотроос Түүний үгийг чи сонссон билээ.|Тэр галын дотроос Түүний үгийг чи сонссон билээ.
MB505-0001|тавдугаар бүлэг Арван тушаал|тавдугаар бүлэг Арван тушаал
MB505-0002|Тэгээд Мосе бүх Израилийг дуудан тэдэнд|Тэгээд Мосе бүх Израилийг дуудан тэдэнд
MB505-0003|Өөртөө зориулан шүтээн бас дээр тэнгэр дэх, доор газар дахь, газрын доор усан дахь ямар нэг дүрсийг бүү хий.|Өөртөө зориулан шүтээн бас дээр тэнгэр дэх, доор газар дахь, газрын доор усан дахь ямар нэг дүрсийг бүү хий.
MB505-0004|Египетийн нутагт боол байснаа болон ЭЗЭН Бурхан чинь хүчит гар, сунгасан мутраараа чамайг тэндээс гаргаж авчирсныг сана.|Египетийн нутагт боол байснаа болон ЭЗЭН Бурхан чинь хүчит гар, сунгасан мутраараа чамайг тэндээс гаргаж авчирсныг сана.
MB505-0005|Чи хүн бүү ал.|Чи хүн бүү ал.
MB505-0006|Чи бүү завхайр.  Чи бүү хулгайл.|Чи бүү завхайр.  Чи бүү хулгайл.
MB505-0007|Чи хөршийнхөө эсрэг худал хуурмаг гэрчлэл бүү хий.|Чи хөршийнхөө эсрэг худал хуурмаг гэрчлэл бүү хий.
MB505-0008|Чи хөршийнхөө эхнэрт бүү санаарх.|Чи хөршийнхөө эхнэрт бүү санаарх.
MB505-0009|Чи хөршийнхөө гэр орон, газар, зарц, шивэгчин, үхэр, илжгэнд нь, хөршийнхөө юунд нь ч бүү шунахайр гэсэн билээ.|Чи хөршийнхөө гэр орон, газар, зарц, шивэгчин, үхэр, илжгэнд нь, хөршийнхөө юунд нь ч бүү шунахайр гэсэн билээ.
MB505-0010|Бидний Бурхан ЭЗЭН бидэнд Өөрийнхөө сүр жавхлан, аугаа чадалаа үзүүллээ.|Бидний Бурхан ЭЗЭН бидэнд Өөрийнхөө сүр жавхлан, аугаа чадалаа үзүүллээ.
MB505-0011|Бид гал дотроос гарч байгаа Түүний дууг сонсоцгоолоо.|Бид гал дотроос гарч байгаа Түүний дууг сонсоцгоолоо.
MB505-0012|ЭЗЭН Бурханыхаа та нарт тушаасан бүх ёс журмыг даган мөрд,|ЭЗЭН Бурханыхаа та нарт тушаасан бүх ёс журмыг даган мөрд,
MB505-0013|тэгвэл та нар амьд байж, сайн сайхан явж, эзэмших газар нутагтаа урт наслах болно.|тэгвэл та нар амьд байж, сайн сайхан явж, эзэмших газар нутагтаа урт наслах болно.
MB506-0001|Чи Бурхан ЭЗЭНээ бүх зүрх, бүх сэтгэл, бүх хүч чадлаараа хайрла.|Чи Бурхан ЭЗЭНээ бүх зүрх, бүх сэтгэл, бүх хүч чадлаараа хайрла.
MB506-0002|Чи түүнийг тэмдэг болгон гартаа уяж, хоёр нүднийхээ хооронд сахиус мэт байлга.  Мөн түүнийг гэрийнхээ хатавчин дээр ч, хаалган дээр ч бич.|Чи түүнийг тэмдэг болгон гартаа уяж, хоёр нүднийхээ хооронд сахиус мэт байлга.  Мөн түүнийг гэрийнхээ хатавчин дээр ч, хаалган дээр ч бич.
MB506-0003|Дуулгаваргүйн эсрэг сэрэмжлүүлгэ|Дуулгаваргүйн эсрэг сэрэмжлүүлгэ
MB506-0004|Чамайг боолчлолын гэрээс, Египетийн газар нутгаас авчирсан ЭЗЭНийг чи мартуузай.|Чамайг боолчлолын гэрээс, Египетийн газар нутгаас авчирсан ЭЗЭНийг чи мартуузай.
MB506-0005|Та нарын дунд байгаа ЭЗЭН Бурхан чинь хартай Бурхан учир ЭЗЭН Бурхан чинь та нарт уурлан хилэгнэж, газрын хөрснөөс та нарыг арчин зайлуулуузай.|Та нарын дунд байгаа ЭЗЭН Бурхан чинь хартай Бурхан учир ЭЗЭН Бурхан чинь та нарт уурлан хилэгнэж, газрын хөрснөөс та нарыг арчин зайлуулуузай.
MB506-0006|нар Массад сорьсон шигээ, Бурхан ЭЗЭНээ бүү сорь.|нар Массад сорьсон шигээ, Бурхан ЭЗЭНээ бүү сорь.
MB506-0007|ЭЗЭН Бурханыхаа та нарт тушаасан тушаал, гэрчлэл, зарлигуудыг та нар сахисан шиг сахь.|ЭЗЭН Бурханыхаа та нарт тушаасан тушаал, гэрчлэл, зарлигуудыг та нар сахисан шиг сахь.
MB507-0001|долдугаар бүлэг|долдугаар бүлэг
MB507-0002|Сонгогдсон ард түмэн|Сонгогдсон ард түмэн
MB507-0003|Та нар бусад үндэстнээс олон байсан учраас ЭЗЭН та нарыг хайрлаж, сонгосон юм биш.|Та нар бусад үндэстнээс олон байсан учраас ЭЗЭН та нарыг хайрлаж, сонгосон юм биш.
MB507-0004|Та нар бүх үндэстнээс хамгийн цөөхөн нь билээ.|Та нар бүх үндэстнээс хамгийн цөөхөн нь билээ.
MB507-0005|Өөрийг нь хайрлаж, тушаалыг нь дагагчдад Тэр мянган үеийг нь хүртэл гэрээгээ сахиж, хайр энэрэлээ үзүүлдэг.|Өөрийг нь хайрлаж, тушаалыг нь дагагчдад Тэр мянган үеийг нь хүртэл гэрээгээ сахиж, хайр энэрэлээ үзүүлдэг.
MB507-0006|Харин Өөрийг нь үзэн ядагчдад хариуг өгч, устгана.|Харин Өөрийг нь үзэн ядагчдад хариуг өгч, устгана.
MB507-0007|Тэрээр Өөрийг нь үзэн ядагчдад хойшлуулалгүй даруй хариу өгдөг.|Тэрээр Өөрийг нь үзэн ядагчдад хойшлуулалгүй даруй хариу өгдөг.
MB507-0008|Тиймээс даган мөрд хэмээн өнөөдөр та нарт миний тушааж байгаа тушаал, зарлиг, шийдвэрүүдийг сахь.|Тиймээс даган мөрд хэмээн өнөөдөр та нарт миний тушааж байгаа тушаал, зарлиг, шийдвэрүүдийг сахь.
MB507-0009|ЭЗЭН бүх өвчнийг чамаас зайлуулна.|ЭЗЭН бүх өвчнийг чамаас зайлуулна.
MB507-0010|Тэр та нарын мэддэг Египетийн аюул хөнөөлт өвчнүүдийг чамд хүргэхгүй, харин та нарыг үзэн ядагч бүхний дээр тэр өвчнүүдийг буулгана.|Тэр та нарын мэддэг Египетийн аюул хөнөөлт өвчнүүдийг чамд хүргэхгүй, харин та нарыг үзэн ядагч бүхний дээр тэр өвчнүүдийг буулгана.
MB507-0011|Бурхан ЭЗЭН чинь Фараонд бас бүх Египетэд юу үйлдсэнийг сайн сана.|Бурхан ЭЗЭН чинь Фараонд бас бүх Египетэд юу үйлдсэнийг сайн сана.
MB507-0012|Та нарын нүдээрээ үзсэн тэр их сорилт, тэмдэг, гайхамшиг, хүчирхэг гар, сунгасан мутраар ЭЗЭН Бурхан чинь чамайг гаргаж авсан.|Та нарын нүдээрээ үзсэн тэр их сорилт, тэмдэг, гайхамшиг, хүчирхэг гар, сунгасан мутраар ЭЗЭН Бурхан чинь чамайг гаргаж авсан.
MB507-0013|Чи тэднээс бүү сүрд Учир нь та нарын дунд байгаа Бурхан ЭЗЭН чинь аугаа бөгөөд аюумшигт Бурхан юм.|Чи тэднээс бүү сүрд Учир нь та нарын дунд байгаа Бурхан ЭЗЭН чинь аугаа бөгөөд аюумшигт Бурхан юм.
MB508-0001|наймдугаар бүлэг|наймдугаар бүлэг
MB508-0002|Дэвжихээрээ ЭЗЭНийг мартуузай|Дэвжихээрээ ЭЗЭНийг мартуузай
MB508-0003|Энэ дөчин жилийн турш чиний өмссөн хувцас элэгдээгүй, чиний хөл цэврүүтээгүй.|Энэ дөчин жилийн турш чиний өмссөн хувцас элэгдээгүй, чиний хөл цэврүүтээгүй.
MB508-0004|Эцэг хүн хүүгээ хүмүүжүүлдэг шиг ЭЗЭН Бурхан чинь чамайг сахилгажуулж байсныг зүрхээрээ ухаар.|Эцэг хүн хүүгээ хүмүүжүүлдэг шиг ЭЗЭН Бурхан чинь чамайг сахилгажуулж байсныг зүрхээрээ ухаар.
MB508-0005|Тиймээс Түүний замаар явж, Түүнээс эмээхийн тулд чи Бурхан ЭЗЭНийхээ тушаалыг сахь.|Тиймээс Түүний замаар явж, Түүнээс эмээхийн тулд чи Бурхан ЭЗЭНийхээ тушаалыг сахь.
MB508-0006|Бурхан ЭЗЭН чинь чамайг сайхан газарт аваачиж байна.|Бурхан ЭЗЭН чинь чамайг сайхан газарт аваачиж байна.
MB509-0001|есдүгээр бүлэг|есдүгээр бүлэг
MB509-0002|ЭЗЭНд тэрслэхийн уршиг|ЭЗЭНд тэрслэхийн уршиг
MB509-0003|Та нар ЭЗЭНий тушаасан замаас даруй буцсан учир  би өнөөх хоёр хавтанг гартаа авч, та нарын нүдний өмнө шидэж хагалан буталсан билээ.|Та нар ЭЗЭНий тушаасан замаас даруй буцсан учир  би өнөөх хоёр хавтанг гартаа авч, та нарын нүдний өмнө шидэж хагалан буталсан билээ.
MB510-0001|аравдугаар бүлэг|аравдугаар бүлэг
MB510-0002|Удаах хос хавтан|Удаах хос хавтан
MB510-0003|Тэгэхэд ЭЗЭН надад|Тэгэхэд ЭЗЭН надад
MB511-0001|Та нарын хөлийн ул гишгэх газар бүхэн чинь та нарынх болно.|Та нарын хөлийн ул гишгэх газар бүхэн чинь та нарынх болно.
MB511-0002|Танай хил хязгаар цөлөөс Ливан хүртэл, их мөрөн, Евфрат мөрнөөс баруун тэнгис хүртэл үргэлжлэх болно.|Танай хил хязгаар цөлөөс Ливан хүртэл, их мөрөн, Евфрат мөрнөөс баруун тэнгис хүртэл үргэлжлэх болно.
